time,open,high,low,close,volume,SMA_14,SMA_50
1752172680,212.07,212.14,212.05,212.05,48875,212.01,212.19
1752172740,212.04,212.3,212.03,212.25,84186,212.03,212.17
1752172800,212.26,212.34,212.23,212.27,76440,212.05,212.16
1752172860,212.27,212.36,212.26,212.34,44739,212.07,212.16
1752172920,212.34,212.36,212.29,212.31,34846,212.08,212.15
1752172980,212.3,212.34,212.23,212.26,51919,212.1,212.15
1752173040,212.26,212.28,212.18,212.28,34721,212.12,212.14
1752173100,212.28,212.29,212.18,212.22,22490,212.13,212.14
1752173160,212.21,212.23,212.06,212.14,45144,212.15,212.13
1752173220,212.14,212.2,212.08,212.2,48974,212.17,212.13
1752173280,212.2,212.21,212.12,212.15,29735,212.18,212.12
1752173340,212.16,212.17,212.04,212.11,25465,212.19,212.12
1752173400,212.12,212.22,212.12,212.21,26369,212.21,212.12
1752173460,212.22,212.23,212.04,212.04,28701,212.2,212.11
1752173520,212.04,212.06,211.98,212.03,34887,212.2,212.11
1752173580,212.03,212.05,211.96,212.04,24720,212.19,212.1
1752173640,212.04,212.09,212.01,212.02,20836,212.17,212.1
1752173700,212.02,212.12,212.0,212.03,47637,212.15,212.09
1752173760,212.02,212.12,211.98,212.05,45217,212.13,212.09
1752173820,212.05,212.27,212.03,212.21,51784,212.12,212.09
1752173880,212.22,212.3,212.11,212.14,64482,212.11,212.09
1752173940,212.13,212.14,212.0,212.02,18066,212.1,212.09
1752174000,212.02,212.08,211.99,212.05,23923,212.09,212.09
1752174060,212.06,212.14,212.06,212.08,28342,212.08,212.09
1752174120,212.06,212.12,212.06,212.1,47541,212.08,212.09
1752174180,212.09,212.1,212.0,212.09,19386,212.08,212.09
1752174240,212.08,212.08,211.99,212.06,25781,212.07,212.09
1752174300,212.06,212.08,212.01,212.07,25406,212.07,212.09
1752174360,212.07,212.07,212.0,212.01,38816,212.07,212.09
1752174420,212.01,212.09,211.98,212.02,37055,212.07,212.09
1752174480,212.01,212.12,211.93,212.1,58827,212.07,212.09
1752174540,212.1,212.11,212.03,212.05,32053,212.08,212.09
1752174600,212.04,212.18,212.04,212.16,37801,212.08,212.09
1752174660,212.17,212.23,212.12,212.21,35567,212.08,212.09
1752174720,212.2,212.21,212.15,212.15,28059,212.08,212.1
