time,open,high,low,close,volume,SMA_14,SMA_50
2025-07-31 18:54:00,210.62,210.62,210.58,210.6,6141,210.51,210.53
2025-07-31 18:54:30,210.59,210.64,210.59,210.6,8886,210.52,210.53
2025-07-31 18:55:00,210.59,210.59,210.52,210.58,11991,210.54,210.53
2025-07-31 18:55:30,210.58,210.63,210.56,210.63,18044,210.55,210.53
2025-07-31 18:56:00,210.64,210.66,210.62,210.65,11208,210.56,210.53
2025-07-31 18:56:30,210.65,210.66,210.58,210.58,13449,210.57,210.52
2025-07-31 18:57:00,210.59,210.61,210.55,210.58,12386,210.59,210.52
2025-07-31 18:57:30,210.58,210.63,210.56,210.59,7991,210.59,210.52
2025-07-31 18:58:00,210.58,210.6,210.54,210.54,12329,210.59,210.52
2025-07-31 18:58:30,210.54,210.6,210.52,210.58,11596,210.6,210.53
2025-07-31 18:59:00,210.57,210.59,210.46,210.5,21118,210.59,210.53
2025-07-31 18:59:30,210.51,210.51,210.43,210.43,15286,210.58,210.52
2025-07-31 19:00:00,210.44,210.53,210.44,210.53,19649,210.57,210.53
2025-07-31 19:00:30,210.55,210.58,210.49,210.5,19004,210.56,210.53
2025-07-31 19:01:00,210.49,210.52,210.43,210.52,35178,210.56,210.53
2025-07-31 19:01:30,210.52,210.52,210.38,210.38,19022,210.54,210.52
2025-07-31 19:02:00,210.37,210.39,210.34,210.38,26423,210.53,210.52
2025-07-31 19:02:30,210.38,210.41,210.36,210.38,24230,210.51,210.51
2025-07-31 19:03:00,210.38,210.39,210.3,210.32,12265,210.49,210.5
2025-07-31 19:03:30,210.33,210.35,210.31,210.33,10357,210.47,210.5
2025-07-31 19:04:00,210.33,210.33,210.26,210.28,23968,210.45,210.49
2025-07-31 19:04:30,210.29,210.3,210.23,210.28,20522,210.42,210.49
2025-07-31 19:05:00,210.27,210.29,210.23,210.24,20729,210.4,210.48
2025-07-31 19:05:30,210.25,210.28,210.22,210.25,18734,210.38,210.48
2025-07-31 19:06:00,210.26,210.29,210.21,210.29,24494,210.36,210.47
