time,open,high,low,close,volume,SMA_14,SMA_50
1751314500,200.43,200.83,200.37,200.7,872718,200.23,201.09
1751315400,200.7,200.73,199.26,199.81,1698259,200.21,201.07
1751316300,199.85,202.43,199.53,201.92,4696261,200.35,201.08
1751317200,201.91,205.63,201.88,205.43,7155698,200.73,201.17
1751318100,205.44,207.09,204.4,206.59,8245514,201.2,201.28
1751319000,206.54,207.39,206.13,206.31,5046155,201.63,201.36
1751319900,206.32,206.7,205.05,205.12,6045770,201.97,201.41
1751383800,206.72,208.38,206.14,207.53,8273567,202.48,201.52
1751384700,207.53,209.11,207.48,209.08,5011766,203.12,201.67
1751385600,209.06,209.68,208.56,209.66,3509933,203.81,201.83
1751386500,209.66,209.83,208.42,209.54,3156055,204.48,202.0
1751387400,209.55,209.9,207.92,208.47,3085096,205.06,202.14
1751388300,208.49,209.0,207.47,208.96,2327680,205.68,202.29
1751389200,208.96,210.19,208.05,208.68,3741617,206.27,202.43
1751390100,208.67,208.88,207.77,207.95,1765559,206.79,202.55
1751391000,207.96,208.13,206.79,207.09,1903966,207.31,202.65
1751391900,207.12,207.64,207.06,207.3,1142171,207.69,202.76
1751392800,207.3,207.91,207.17,207.87,1006983,207.87,202.88
1751393700,207.87,208.19,207.54,207.87,1343218,207.96,202.98
1751394600,207.87,208.53,207.62,208.28,1481476,208.1,203.1
1751395500,208.28,208.29,207.14,207.18,1178554,208.25,203.2
1751396400,207.18,207.74,207.09,207.73,984841,208.26,203.33
1751397300,207.73,208.14,207.55,208.09,844386,208.19,203.46
1751398200,208.09,208.33,207.61,208.29,881444,208.09,203.6
1751399100,208.28,208.37,207.95,208.15,955719,207.99,203.74
1751400000,208.15,208.35,207.88,207.99,818052,207.96,203.87
1751400900,207.99,208.42,207.89,208.22,780091,207.91,204.02
1751401800,208.21,208.43,207.96,208.1,724010,207.86,204.15
1751402700,208.09,208.24,207.85,208.01,652871,207.87,204.29
1751403600,208.02,208.02,207.37,207.91,1158859,207.93,204.43
1751404500,207.91,208.35,207.78,208.19,1093744,207.99,204.57
1751405400,208.19,208.23,207.51,207.77,1089423,207.98,204.7
1751406300,207.79,208.05,207.62,207.86,2763182,207.98,204.85
1751470200,208.99,211.83,208.14,211.43,7069307,208.21,205.05
1751471100,211.42,213.34,211.4,212.62,5708837,208.6,205.29
1751472000,212.63,212.76,211.52,212.39,3414316,208.93,205.53
1751472900,212.39,212.97,211.27,212.3,2799555,209.23,205.78
1751473800,212.28,212.7,211.9,212.2,2014254,209.51,206.02
1751474700,212.2,212.85,211.46,211.91,1802661,209.78,206.26
1751475600,211.92,212.5,211.8,212.46,1421987,210.1,206.51
1751476500,212.46,212.59,211.42,211.48,1426910,210.33,206.74
1751477400,211.48,212.02,211.25,211.28,1346338,210.56,206.95
1751478300,211.28,211.69,211.23,211.55,967656,210.81,207.18
1751479200,211.56,211.57,210.86,211.12,1220800,211.04,207.4
1751480100,211.13,211.92,210.87,210.92,1357044,211.24,207.61
1751481000,210.92,210.99,210.23,210.27,1110319,211.41,207.81
1751481900,210.28,211.25,210.22,211.11,1175363,211.65,208.03
1751482800,211.1,211.35,210.7,210.79,872098,211.6,208.24
1751483700,210.79,210.98,210.43,210.81,832851,211.47,208.45
1751484600,210.81,211.09,210.74,211.0,593847,211.37,208.67
1751485500,211.0,211.72,210.9,211.61,989564,211.32,208.88
1751486400,211.61,211.69,211.16,211.43,707237,211.27,209.12
1751487300,211.43,211.77,211.27,211.58,534958,211.24,209.31
1751488200,211.58,211.68,211.37,211.51,818772,211.18,209.43
1751489100,211.52,212.5,211.46,212.27,1418866,211.23,209.54
1751490000,212.27,212.96,212.15,212.28,2011701,211.3,209.66
1751490900,212.29,212.6,211.84,211.95,1264631,211.33,209.8
1751491800,211.94,212.35,211.93,212.03,1371032,211.4,209.89
1751492700,212.03,212.75,211.98,212.41,3458889,211.5,209.96
1751556600,212.07,212.9,211.81,212.77,3053372,211.68,210.02
1751557500,212.75,213.79,212.75,213.33,2615171,211.84,210.1
1751558400,213.33,213.86,213.23,213.34,1860113,212.02,210.19
1751559300,213.35,213.78,213.23,213.74,1104744,212.23,210.29
1751560200,213.74,214.41,213.74,214.01,2279233,212.45,210.4
