time,open,high,low,close,volume,SMA_20,SMA_50
1742832000,219.73,220.69,218.96,219.79,3218166,215.52,214.0
1742835600,219.79,220.05,218.82,219.29,2146588,215.79,214.14
1742839200,219.29,219.59,218.89,219.57,1911477,215.98,214.31
1742842800,219.59,220.38,219.17,220.13,2401727,216.23,214.49
1742846400,220.13,221.48,219.58,220.43,6212000,216.47,214.66
1742913000,220.77,222.73,220.08,222.66,3564893,216.8,214.92
1742914800,222.66,223.75,222.06,223.68,4488404,217.2,215.14
1742918400,223.69,223.9,222.95,223.54,2006730,217.7,215.38
1742922000,223.54,223.55,222.85,223.1,1564357,218.19,215.57
1742925600,223.11,223.64,222.6,222.99,1782358,218.72,215.77
1742929200,222.97,223.95,222.8,222.8,2374127,219.15,215.98
1742932800,222.8,224.1,222.78,223.73,3938801,219.63,216.2
1742999400,223.51,225.02,223.31,224.3,3722498,220.12,216.42
1743001200,224.31,224.37,222.84,223.65,3726066,220.64,216.62
1743004800,223.65,224.32,222.12,222.7,2283078,221.01,216.85
1743008400,222.69,223.79,222.51,222.81,1939436,221.43,217.09
1743012000,222.8,222.91,221.4,221.67,2159240,221.76,217.29
1743015600,221.68,222.09,221.3,221.58,1517559,221.92,217.45
1743019200,221.57,221.89,220.47,221.39,4387734,221.98,217.58
1743085800,221.39,222.1,220.56,221.56,2665118,222.07,217.73
1743087600,221.58,222.56,220.81,222.49,2545003,222.2,217.89
1743091200,222.49,223.58,222.35,223.0,2416197,222.39,218.08
1743094800,223.01,223.98,222.72,222.89,1956024,222.56,218.27
1743098400,222.91,223.7,222.72,223.32,1721334,222.71,218.49
1743102000,223.32,224.95,223.29,224.11,3335669,222.9,218.74
1743105600,224.09,224.99,223.59,223.93,4854960,222.96,218.97
1743172200,221.73,223.81,220.99,223.38,3803770,222.95,219.18
1743174000,223.35,223.73,219.62,220.6,4650571,222.8,219.25
1743177600,220.59,220.6,219.17,219.53,2748586,222.62,219.33
1743181200,219.51,219.83,218.35,218.6,2001022,222.4,219.38
1743184800,218.59,219.1,218.18,218.76,1910490,222.2,219.45
1743188400,218.74,219.17,218.4,218.51,1777556,221.94,219.54
1743192000,218.49,219.04,217.68,217.85,5381837,221.62,219.59
1743435000,217.2,218.5,216.23,217.11,7000809,221.29,219.62
1743436800,217.14,219.69,217.01,219.25,4613869,221.12,219.7
1743440400,219.28,220.58,218.88,220.35,3499425,220.99,219.78
1743444000,220.36,221.02,219.56,220.1,2438013,220.92,219.87
1743447600,220.09,220.76,219.24,219.49,1969515,220.81,219.99
1743451200,219.49,221.21,219.45,220.58,2490654,220.77,220.14
1743454800,220.57,225.62,220.55,222.0,10504784,220.79,220.33
1743521400,219.87,223.36,218.9,223.14,4181867,220.82,220.51
1743523200,223.12,223.39,220.82,222.57,4153726,220.8,220.68
1743526800,222.56,223.43,222.14,222.58,2499945,220.79,220.84
1743530400,222.6,223.14,222.3,222.77,1674192,220.76,221.03
1743534000,222.77,222.97,222.1,222.2,1628593,220.67,221.16
1743537600,222.2,222.24,221.14,221.81,1690491,220.56,221.32
1743541200,221.81,223.68,221.48,223.14,4168622,220.55,221.47
1743607800,221.35,223.0,221.02,222.84,2467563,220.66,221.56
1743609600,222.83,224.46,222.49,224.35,3278738,220.9,221.65
1743613200,224.35,224.72,223.1,223.69,2455578,221.15,221.73
1743616800,223.69,224.96,223.62,224.68,2047454,221.45,221.82
1743620400,224.7,225.19,223.97,224.19,2437144,221.73,221.92
1743624000,224.18,224.28,222.86,222.92,2027323,221.99,221.99
1743627600,222.95,224.46,222.94,223.8,3879420,222.32,222.06
1743694200,205.53,207.49,202.52,204.36,14737426,221.58,221.74
1743696000,204.25,206.47,203.2,204.37,10637133,220.78,221.38
1743699600,204.37,206.23,203.49,205.59,7092443,220.05,221.01
1743703200,205.62,207.04,204.56,204.81,5122734,219.32,220.64
1743706800,204.82,205.38,203.21,203.43,3743308,218.46,220.25
1743710400,203.42,203.65,202.43,202.91,5790975,217.51,219.84
1743714000,202.88,203.86,201.25,203.06,14337997,216.5,219.45
1743780600,193.92,199.88,192.77,199.24,14161360,215.34,218.96
1743782400,199.27,199.31,191.06,193.48,14393004,213.88,218.34
1743786000,193.45,197.22,193.35,194.17,9379080,212.45,217.75
1743789600,194.16,195.07,192.18,192.96,5859932,210.99,217.16
1743793200,192.93,193.54,190.66,191.68,7684330,209.48,216.54
1743796800,191.66,192.54,187.34,188.88,7747114,207.77,215.88
1743800400,188.87,191.73,188.01,188.38,15616559,206.05,215.22
1744039800,177.21,181.14,174.72,180.49,24930270,203.85,214.4
1744041600,180.49,194.15,179.0,183.87,23680839,201.86,213.64
1744045200,183.88,185.18,175.7,178.78,13402884,199.57,212.77
1744048800,178.78,179.8,175.75,177.6,7594574,197.24,211.86
1744052400,177.61,182.95,177.1,182.61,8311052,195.22,211.06
1744056000,182.61,183.9,179.45,179.97,9722452,193.03,210.19
1744059600,179.97,182.0,178.28,181.59,14350150,191.89,209.34
1744126200,186.54,188.56,185.09,188.0,11273608,191.08,208.62
1744128000,188.0,190.34,186.18,186.2,10305044,190.11,207.88
1744131600,186.22,186.94,183.03,184.47,7174559,189.09,207.15
1744135200,184.48,184.87,178.94,179.17,8363121,187.88,206.35
1744138800,179.15,179.6,174.85,178.15,10650782,186.64,205.54
1744142400,178.16,178.21,174.52,174.59,7704114,185.21,204.65
1744146000,174.58,174.89,169.21,172.77,18317485,183.89,203.74
1744212600,172.06,178.9,171.89,177.39,13771396,183.09,202.93
1744214400,177.4,180.42,176.72,177.72,13710591,182.26,202.14
1744218000,177.7,180.53,177.59,178.73,10098914,181.55,201.33
1744221600,178.71,181.36,177.87,181.07,7059924,181.02,200.55
1744225200,181.1,194.87,179.3,193.11,22875840,181.23,200.01
1744228800,193.1,194.65,184.18,184.9,17903750,181.06,199.32
1744232400,184.9,200.61,183.87,198.85,30942982,181.98,198.88
1744299000,189.06,194.78,188.99,193.28,11243981,182.45,198.31
1744300800,193.28,194.0,189.75,189.93,8962538,183.0,197.64
1744304400,189.91,191.11,186.45,186.65,7976419,183.46,196.92
1744308000,186.6,188.31,183.0,187.53,10361406,183.7,196.22
1744311600,187.5,191.28,184.63,190.39,9974080,184.22,195.58
1744315200,190.37,192.13,188.11,190.73,8252420,184.68,194.95
1744318800,190.78,192.8,187.83,190.68,11467624,184.82,194.32
1744385400,186.1,193.25,186.06,191.55,7191897,185.08,193.69
1744387200,191.43,193.7,189.45,192.28,8132747,185.47,193.08
1744390800,192.27,195.66,191.5,195.64,7263576,186.3,192.51
1744394400,195.63,199.35,195.21,198.47,9963471,187.31,192.0
1744398000,198.49,199.54,196.03,198.26,6873263,188.5,191.47
1744401600,198.26,198.66,196.97,197.54,4358746,189.74,190.94
1744405200,197.55,199.3,197.49,198.02,9990666,190.77,190.44
1744644600,211.43,212.94,206.1,206.76,18580815,192.22,190.1
1744646400,206.8,207.67,204.41,205.24,12285484,193.54,190.12
1744650000,205.22,205.6,201.79,202.51,8407141,194.62,190.08
1744653600,202.51,204.38,201.16,202.18,7580644,195.07,190.01
1744657200,202.21,204.98,202.09,204.63,5769705,196.06,190.01
1744660800,204.64,206.19,204.42,205.9,4511393,196.41,190.06
1744664400,205.89,206.66,202.31,202.59,9267791,196.87,190.05
1744731000,201.76,203.51,201.14,202.94,5639643,197.52,190.05
1744732800,202.94,203.06,199.8,201.78,6705484,198.28,190.1
1744736400,201.82,203.3,201.25,202.89,3611096,199.05,190.29
1744740000,202.88,203.35,201.31,201.49,2604594,199.6,190.44
1744743600,201.49,202.78,201.11,202.35,3002295,200.18,190.62
1744747200,202.39,202.67,201.3,202.45,2573217,200.77,190.84
1744750800,202.46,203.29,201.92,202.13,5101471,201.3,191.1
1744817400,198.36,200.7,196.27,196.56,6642584,201.52,191.27
1744819200,196.55,198.45,196.0,197.58,6229378,201.61,191.61
1744822800,197.58,199.0,196.71,196.75,3730077,201.53,191.87
1744826400,196.75,197.36,196.39,197.21,2654343,201.48,192.24
1744830000,197.23,197.92,193.92,193.99,4909340,201.3,192.56
1744833600,193.99,195.4,193.3,193.34,4106411,201.06,192.78
1744837200,193.33,194.87,192.37,194.3,7649927,200.44,193.06
1744903800,197.02,197.2,194.64,196.08,6312979,199.98,193.35
1744905600,196.1,197.1,194.42,195.78,5224408,199.65,193.51
1744909200,195.79,197.08,195.43,196.11,3519285,199.34,193.71
1744912800,196.12,198.57,196.08,198.17,3774793,199.02,193.98
1744916400,198.16,198.39,196.67,197.81,2772574,198.62,194.36
1744920000,197.82,198.84,197.37,197.4,3189919,198.36,194.74
1744923600,197.4,197.77,195.81,196.87,5057621,198.05,195.19
1745249400,193.31,193.8,192.38,192.5,3571839,197.59,195.58
1745251200,192.45,192.65,191.27,191.5,4247309,197.02,195.86
1745254800,191.5,191.99,189.81,190.25,3707208,196.46,196.11
1745258400,190.24,191.75,190.23,190.77,2233044,195.88,196.35
1745262000,190.77,191.02,190.13,190.51,2380832,195.28,196.54
1745265600,190.51,191.14,190.18,190.27,2059229,194.69,196.49
1745269200,190.27,193.43,190.24,193.09,5172616,194.51,196.65
1745335800,196.0,197.87,195.97,197.82,3560499,194.53,196.63
1745337600,197.83,199.39,197.62,199.3,4361044,194.65,196.75
1745341200,199.31,199.55,197.86,199.33,3515226,194.76,196.94
1745344800,199.34,201.59,199.02,200.59,5680030,195.09,197.22
1745348400,200.61,201.01,198.11,198.25,3832853,195.34,197.43
1745352000,198.25,200.5,198.1,200.15,2741811,195.63,197.63
1745355600,200.14,200.42,198.0,199.56,5762235,195.8,197.8
1745422200,205.99,207.63,204.63,207.38,7881247,196.38,198.14
1745424000,207.32,208.0,205.62,206.9,4757485,196.92,198.44
1745427600,206.93,207.57,203.65,204.27,4961445,197.23,198.68
1745431200,204.27,204.96,202.79,204.76,2755985,197.57,198.87
1745434800,204.75,205.65,203.83,205.39,2265432,197.97,199.0
1745438400,205.39,205.54,204.24,204.74,2193228,198.37,199.13
1745442000,204.72,205.75,203.61,204.36,5665350,198.96,199.27
1745508600,204.94,205.64,202.94,205.59,3830588,199.66,199.42
1745510400,205.57,206.66,205.22,205.96,4056521,200.45,199.41
1745514000,205.96,206.72,205.48,206.09,2819083,201.22,199.42
1745517600,206.11,206.77,205.65,206.54,1861891,202.02,199.5
1745521200,206.54,207.48,206.09,207.45,2065846,202.88,199.61
1745524800,207.44,208.1,207.05,207.86,2172572,203.61,199.67
1745528400,207.85,208.83,207.03,208.2,5089236,204.13,199.72
1745595000,206.35,209.07,206.2,208.21,3680980,204.58,199.83
1745596800,208.23,209.25,206.51,207.31,3780521,204.98,199.92
1745600400,207.31,207.64,206.66,207.5,2157458,205.32,200.03
1745604000,207.49,208.9,207.47,208.68,1952486,205.84,200.15
1745607600,208.66,209.42,207.33,208.1,2529476,206.24,200.28
1745611200,208.09,208.83,207.9,208.38,1539023,206.68,200.4
1745614800,208.38,209.75,207.87,209.23,4209686,206.78,200.54
1745854200,210.06,211.5,208.95,209.39,4100286,206.9,200.68
1745856000,209.39,209.82,208.73,209.04,3198018,207.14,200.93
1745859600,209.03,209.53,207.58,207.96,2474776,207.3,201.14
1745863200,207.95,208.73,207.46,208.45,1703630,207.45,201.37
1745866800,208.43,209.86,207.91,209.75,1836726,207.7,201.62
1745870400,209.73,210.1,209.46,209.84,1887764,207.98,201.94
1745874000,209.87,211.5,209.8,210.09,3835850,208.2,202.28
1745940600,208.8,211.25,208.37,210.8,2525333,208.44,202.61
1745942400,210.81,212.24,210.33,211.61,3492141,208.72,202.92
1745946000,211.62,211.8,210.4,210.62,1925973,208.92,203.21
1745949600,210.62,211.33,209.35,209.73,1901787,209.04,203.49
1745953200,209.74,211.75,209.5,211.58,1719094,209.22,203.75
1745956800,211.59,211.97,211.16,211.3,1606173,209.38,204.02
1745960400,211.3,211.9,210.95,211.24,3474596,209.53,204.3
1746027000,209.26,209.72,206.67,207.14,3121170,209.52,204.51
1746028800,207.19,209.75,207.14,209.64,2871603,209.63,204.85
1746032400,209.59,211.13,209.56,211.05,2370732,209.75,205.24
1746036000,211.04,211.36,210.22,210.92,1762620,209.89,205.65
1746039600,210.92,211.85,209.8,211.1,1817259,210.02,206.06
1746043200,211.13,212.97,210.31,210.65,2706787,210.09,206.46
1746046800,210.66,213.58,210.05,212.49,6213583,210.25,206.91
1746113400,209.08,212.5,208.9,210.68,5068205,210.33,207.26
1746115200,210.8,213.09,209.71,212.89,4796391,210.58,207.56
1746118800,212.89,214.27,211.41,211.58,3563930,210.74,207.81
1746122400,211.6,212.85,211.53,212.14,2303726,210.85,208.06
1746126000,212.12,212.88,212.06,212.59,1856828,210.99,208.3
1746129600,212.59,213.2,212.52,212.55,2154327,211.12,208.59
1746133200,212.55,214.56,212.3,212.83,7050837,211.22,208.84
1746199800,206.09,206.43,202.16,203.79,14677614,210.83,208.93
1746201600,203.77,206.99,203.25,205.18,11704106,210.55,208.88
1746205200,205.19,205.73,204.6,205.48,5365262,210.34,208.85
1746208800,205.49,206.58,204.86,204.94,6832792,210.01,208.87
1746212400,204.93,205.83,204.15,205.4,5104351,209.71,208.88
1746216000,205.39,205.61,204.09,204.18,4852122,209.36,208.86
1746219600,204.17,205.5,203.66,205.3,10450111,209.27,208.87
1746459000,203.1,204.1,199.5,199.73,6860549,208.77,208.78
1746460800,199.76,200.34,198.21,198.93,8038973,208.17,208.64
1746464400,198.91,199.65,198.5,199.28,5090662,207.59,208.51
1746468000,199.28,200.04,199.1,199.89,3937078,207.02,208.38
1746471600,199.88,200.64,199.67,200.37,3537649,206.51,208.26
1746475200,200.37,201.16,200.16,200.53,3295137,205.91,208.12
1746478800,200.52,200.52,198.51,198.77,7320379,205.32,207.94
1746545400,198.17,199.88,197.02,197.65,5501170,204.56,207.73
1746547200,197.66,199.51,197.65,198.3,5015350,203.89,207.53
1746550800,198.27,199.45,197.95,198.81,3508008,203.22,207.36
1746554400,198.83,200.65,198.7,199.5,3369582,202.57,207.2
1746558000,199.52,200.03,198.69,199.01,2376010,201.89,207.01
1746561600,199.03,199.85,198.8,199.85,2322589,201.24,206.84
1746565200,199.84,200.17,198.37,198.41,4673720,200.98,206.64
1746631800,199.17,199.37,197.35,197.81,4153021,200.61,206.42
1746633600,197.81,199.44,197.44,197.47,3860231,200.21,206.18
1746637200,197.48,197.51,193.25,195.11,10472676,199.72,205.9
1746640800,195.1,195.78,194.51,195.62,4032702,199.23,205.65
1746644400,195.62,195.76,194.23,194.66,2842950,198.75,205.38
1746648000,194.62,195.71,193.3,195.44,4063190,198.26,205.09
1746651600,195.44,197.47,194.12,196.22,6381489,198.08,204.82
1746718200,197.73,198.13,196.08,196.15,3723147,197.94,204.54
1746720000,196.17,197.25,194.67,196.62,5765319,197.81,204.25
1746723600,196.58,199.75,196.41,199.34,5088874,197.78,204.01
1746727200,199.34,200.05,199.01,199.72,3276797,197.75,203.79
1746730800,199.72,199.85,198.3,198.32,2378991,197.64,203.56
1746734400,198.32,199.26,198.08,198.62,2654140,197.63,203.3
1746738000,198.62,199.69,197.16,197.4,5711417,197.62,203.03
1746804600,199.0,200.54,198.39,199.75,3722134,197.69,202.8
1746806400,199.75,200.24,197.53,198.38,4641857,197.67,202.62
1746810000,198.38,199.18,198.14,198.76,2710236,197.63,202.4
1746813600,198.72,198.76,197.75,197.97,2237312,197.58,202.14
1746817200,197.96,198.82,197.6,198.71,2233673,197.52,201.9
1746820800,198.71,199.14,198.47,198.93,1913477,197.55,201.65
1746824400,198.93,199.43,198.34,198.54,4190613,197.59,201.41
1747063800,211.04,211.26,206.75,208.53,9865488,198.14,201.33
1747065600,208.53,210.23,208.46,209.12,8264778,198.84,201.3
1747069200,209.12,209.13,208.11,208.43,3552947,199.48,201.21
1747072800,208.43,209.56,208.25,209.23,2910308,200.21,201.17
1747076400,209.23,210.88,209.2,210.62,3305057,200.97,201.13
1747080000,210.64,211.15,210.48,210.62,3106989,201.69,201.1
1747083600,210.61,210.92,209.92,210.83,6308169,202.42,201.06
1747150200,210.37,211.61,209.0,209.93,5209764,203.09,201.0
1747152000,209.93,211.88,209.78,211.5,5321892,203.7,201.16
1747155600,211.51,211.61,210.48,210.89,3488710,204.25,201.27
1747159200,210.9,211.64,210.65,211.48,2321390,204.91,201.39
1747162800,211.5,212.97,211.35,212.5,3432196,205.61,201.54
1747166400,212.5,212.75,212.03,212.55,2528799,206.36,201.69
1747170000,212.53,213.4,212.45,212.84,5697159,207.02,201.86
1747236600,212.43,213.61,211.85,213.11,4843065,207.75,202.02
1747238400,213.11,213.94,212.37,212.98,4742539,208.47,202.28
1747242000,212.98,213.1,211.88,212.39,3065375,209.19,202.55
1747245600,212.38,212.64,211.97,212.01,2166168,209.85,202.8
1747249200,212.0,212.03,210.58,211.7,3236281,210.49,203.04
1747252800,211.7,212.05,211.19,211.4,2490688,211.13,203.26
1747256400,211.4,212.68,210.99,212.41,6117502,211.33,203.5
1747323000,210.95,212.53,210.08,210.42,4200344,211.39,203.73
1747324800,210.45,211.94,209.54,211.92,4159020,211.57,204.02
1747328400,211.93,212.96,211.27,211.96,3793736,211.7,204.29
1747332000,211.96,212.25,211.21,212.04,2446733,211.77,204.55
1747335600,212.03,212.28,211.04,211.18,2193087,211.8,204.79
1747339200,211.18,211.33,210.25,210.65,2869499,211.79,205.02
1747342800,210.66,211.47,210.15,211.45,6022306,211.87,205.25
1747409400,212.36,212.57,211.01,211.75,6385955,211.88,205.52
1747411200,211.72,211.93,209.77,210.23,4310209,211.85,205.77
1747414800,210.24,210.92,209.9,210.67,2848354,211.81,206.03
1747418400,210.67,211.17,210.45,210.91,1986716,211.73,206.35
1747422000,210.91,211.42,210.73,210.98,1847797,211.65,206.66
1747425600,210.98,211.9,210.92,211.53,2289895,211.58,206.99
1747429200,211.52,211.93,211.11,211.19,3855098,211.49,207.31
1747668600,207.78,208.27,204.26,205.73,7214122,211.13,207.5
1747670400,205.72,207.59,205.67,207.54,5691561,210.88,207.73
1747674000,207.55,208.04,206.96,207.63,2733391,210.66,207.95
1747677600,207.64,208.72,207.58,208.57,2459535,210.51,208.13
1747681200,208.57,209.48,208.35,208.41,2418838,210.36,208.3
1747684800,208.42,208.74,207.78,208.66,2113518,210.17,208.51
1747688400,208.67,208.93,207.96,208.76,4126024,210.09,208.71
1747755000,207.67,208.3,206.47,207.51,3980086,209.87,208.92
1747756800,207.48,208.47,207.09,207.59,3401047,209.65,209.07
1747760400,207.58,208.43,207.0,207.92,3304840,209.44,209.26
1747764000,207.91,208.08,207.4,207.61,2019106,209.26,209.44
1747767600,207.61,207.74,206.68,206.85,2551189,209.07,209.62
1747771200,206.84,206.86,205.21,205.33,3779411,208.77,209.75
1747774800,205.35,206.94,205.03,206.87,4569631,208.52,209.91
1747841400,205.17,205.77,204.06,205.44,3750991,208.28,210.05
1747843200,205.43,206.78,205.03,206.19,3954417,208.06,210.0
1747846800,206.18,207.04,205.99,206.0,2903738,207.82,209.94
1747850400,206.0,206.27,205.0,205.16,2780689,207.52,209.87
1747854000,205.18,205.28,201.81,203.09,11197545,207.1,209.75
1747857600,203.1,203.27,200.9,201.39,5360400,206.61,209.57
1747861200,201.39,202.5,200.71,202.06,7454196,206.43,209.39
1747927800,200.71,201.45,199.78,201.2,5905622,206.11,209.2
1747929600,201.21,201.64,200.25,200.87,5254068,205.77,209.02
1747933200,200.85,202.29,200.65,201.75,3693412,205.43,208.83
1747936800,201.75,202.41,201.6,201.63,2460552,205.09,208.64
1747940400,201.64,202.18,201.16,201.89,2629497,204.76,208.45
1747944000,201.89,202.26,201.64,202.13,2953184,204.42,208.24
1747947600,202.12,202.75,201.0,201.37,6315340,204.12,208.02
1748014200,193.67,197.1,193.46,196.37,12098597,203.56,207.69
1748016000,196.34,197.7,195.69,195.93,8568386,202.96,207.34
1748019600,195.94,197.13,195.8,196.2,4733905,202.39,207.01
1748023200,196.2,196.67,195.63,196.1,4762529,201.85,206.68
1748026800,196.1,196.68,195.58,195.98,4821749,201.38,206.36
1748030400,195.97,196.53,195.0,195.53,4811609,200.81,206.04
1748034000,195.52,195.97,195.01,195.34,8989431,200.31,205.72
1748359800,198.29,199.17,197.43,198.07,5578280,199.9,205.43
1748361600,198.08,198.88,197.93,198.16,5946707,199.51,205.19
1748365200,198.17,200.1,198.1,200.07,5089535,199.26,204.95
1748368800,200.07,200.65,199.89,200.04,4298680,199.1,204.71
1748372400,200.05,200.55,199.67,200.54,3234193,199.06,204.48
1748376000,200.54,200.74,200.22,200.46,3076368,198.98,204.27
1748379600,200.45,200.55,199.93,200.2,6289005,198.93,204.06
1748446200,200.53,202.73,199.9,200.08,5700320,198.89,203.83
1748448000,200.07,201.05,200.0,200.8,4655214,198.84,203.61
1748451600,200.79,201.31,200.58,200.91,2659479,198.81,203.42
1748455200,200.91,201.35,200.82,201.08,1874744,198.77,203.23
1748458800,201.09,201.52,200.73,200.86,2072920,198.7,203.03
1748462400,200.86,201.25,200.32,200.89,1985994,198.68,202.83
1748466000,200.88,201.53,200.19,200.41,4982700,198.88,202.61
1748532600,203.49,203.81,201.0,201.34,5708413,199.15,202.41
1748534400,201.33,201.67,200.76,201.46,4672134,199.42,202.32
1748538000,201.45,201.49,198.7,198.87,4578532,199.55,202.15
1748541600,198.86,200.21,198.51,200.1,3366874,199.76,202.0
1748545200,200.09,200.45,199.06,199.21,3141717,199.94,201.81
1748548800,199.21,199.77,198.76,198.92,3054669,200.12,201.62
1748552400,198.92,200.31,198.57,199.94,5894801,200.22,201.45
1748619000,199.39,199.57,197.98,198.25,3561683,200.22,201.24
1748620800,198.22,199.49,198.15,199.03,3518761,200.17,201.07
1748624400,199.03,199.44,198.61,198.88,2209013,200.11,200.9
1748628000,198.88,198.99,196.78,197.36,4092509,199.95,200.68
1748631600,197.34,198.47,197.17,198.22,2479555,199.84,200.5
1748635200,198.22,199.36,198.18,199.32,2573333,199.8,200.35
1748638800,199.32,201.96,199.28,200.65,10134299,199.82,200.25
1748878200,200.28,202.13,200.15,201.11,4235530,199.84,200.14
1748880000,201.06,201.49,200.12,201.44,3505144,199.87,200.06
1748883600,201.43,201.99,200.3,201.0,3061565,199.86,199.95
1748887200,201.01,201.17,200.57,200.89,1677533,199.86,199.85
1748890800,200.9,201.12,200.58,200.9,1598079,199.86,199.77
1748894400,200.9,201.53,200.63,201.27,1942797,199.91,199.73
1748898000,201.27,201.82,201.14,201.79,3723632,199.93,199.74
1748964600,201.35,203.06,200.95,202.55,4556597,199.98,199.75
1748966400,202.58,203.24,201.52,202.06,4170724,200.14,199.76
1748970000,202.06,202.97,202.06,202.93,2980514,200.29,199.81
1748973600,202.94,203.75,202.59,203.15,3410072,200.48,199.83
1748977200,203.15,203.77,202.4,203.22,2478790,200.7,199.87
1748980800,203.22,203.41,202.5,203.4,2133761,200.87,199.9
1748984400,203.4,203.47,202.98,203.34,4156890,201.13,199.92
1749051000,202.97,205.36,202.65,205.06,4989904,201.43,199.99
1749052800,205.06,206.24,203.99,204.28,5568869,201.7,200.15
1749056400,204.29,204.71,202.1,203.36,5533425,202.0,200.3
1749060000,203.35,203.39,202.61,203.2,2366818,202.25,200.44
1749063600,203.22,203.59,202.85,203.29,2089107,202.44,200.58
1749067200,203.29,203.45,202.76,202.94,1824293,202.56,200.72
1749070800,202.93,203.45,202.75,202.89,3934559,202.65,200.87
1749137400,203.56,203.84,201.35,201.56,3919674,202.65,201.0
1749139200,201.56,203.33,201.34,203.2,5370959,202.76,201.1
1749142800,203.2,204.75,203.06,204.17,4143886,202.93,201.22
1749146400,204.17,204.39,201.69,201.84,3205079,202.98,201.25
1749150000,201.84,202.9,201.55,202.37,2421857,203.03,201.3
1749153600,202.37,202.74,201.15,202.35,2468000,203.06,201.34
1749157200,202.34,202.41,200.15,200.63,7062970,202.96,201.34
1749223800,203.0,205.7,202.98,204.54,5923722,203.09,201.43
